id,created_at,text
324583813902655489
324397718099353601
324348831938519040
324268440082841600
324211255869067266
324210172862025729
324209310936752129
324017963587993600
323998162249474048
323997583372599297
323997002985787393
323950071777472514
323641800747257857
323641287335096320
323635098173984768
323631833038323712
323250941048545280
323233907229220865
323233878879899649
323233216330858496
323230431082332160
323189623058739200
323140070888599552
323135034930393089
322570432064675840
322556096764051456
322554643215429632
322552492137254912
322227639635038208
322143347143741440
321869671173332993
321868094886801408
321690912436674560
321496261104648193
321135279714992128
321113224802099201
320710919577559041
320004718875267072
319974845209260032
319934386206294016
319933981518884864
318948434977624064
318777085286039554
318594864742797312
318590551458979840
318588960194580480
318586242952486914
318568305147396096
318205239918481409
318205140228251650
318000407362285569
317382548663713793
317140907096952832
317127552726614016
316978743300218880
316977688856363008
316759690170224640
316625999972429824
316624832055869442
316621190238187522
316620793318604800
316613084762501121
316611891529134081
316558073714057216
316228693049606144
316219416654274562
316219019944407040
316214495032778752
316197315096494082
316177873872486400
316105983493562369
315999561229418496
315822409016041472
315822363117772801
315768544048582658
315170410234785792
315038985191845889
315038529174511616
314895580272926721
314604293527314434
314603481510068224
314602864121102336
314595700757364737
314593464341909504
314547898165633024
314546870179487745
314534445967368192
313792911932280832
313658909732773888
313483264935477248
313438750132826112
313334116521238528
312852991294205952
312822958341095424
312771198385790976
312768270031785986
312754467093225473
312734451329286144
312417844656762881
312412849811103747
312338872128389120
311918810233974787
311904098364567552
311720839647227905
311691446535204864
311627403564818432
311587759661932545
311579489031319554
311170485041913860
311162091195219970
311156600872247296
311155505743659008
310990789813628928
310976505486381056
310969086404337665
310968648569348097
310968525437153280
310962558666424320
310944180107096065
310584163369644032
310287457474195457
310231323275042816
310184995174105090
310184826890244097
309856196154757120
309557367035551744
309529555155181568
309442823298625536
309423410549760000
309415319364067328
309413443084095488
309331545703981059
308785937746378754
308761429492781057
308161941535334400
308013681189470208
307639475490664448
306937296127680512
306814926368944128
306653889518764032
306516356831002625
306516175901319170
306514923507314690
306514684528435200
306513528137863169
306250283862855681
306131862789709824
305850501235347457
305561914329686016
305549767939850240
305508438912409601
304854885067808768
304107859006849024
303002275675267073
302903525220954112
302655003250794496
302604212313923587
302591373448720387
302586407304712193
302324812624310272
301781382223503360
299605882029867008
299366872200130560
299287725935312896
299253529187590144
299221991901253634
299027398500970497
298985597761110016
298896254514102272
298686743044034560
298686648793829376
298092598520848385
297843278554992640
297575113690320897
297571024755642368
297566167772561409
297372292697165826
297360895716229121
297239624122765312
296520021734195200
296499875351240704
296472111248179200
296112810973331457
294321629507493888
294106757884682240
293970984162185218
293968176918716416
293289746275381248
293191999815819264
293156465907232768
292907669944152065
292903444233207810
292767349336072192
292765857447292930
292549150573219840
292410691040714753
291831445293514752
291780075156819968
291726490586992642
291688148050788353
291656890390286336
291610275755470849
291447088791822336
291446340192460800
291424446152069120
291423943418597376
291104894994219008
290868103401861120
290804142425911296
290347732688850944
290232040937365504
290228448595697664
290227971292282881
289818522538881025
